Genus,Latitude.2,Longitude.2,mesh.size.category,Land.use,LandCat,Leaf.condition,kd,pred_kd,ln_kd,ln_pred_kd,Average.of.nn.dists,N_Leaf_Mn,N_Leaf_Med,P_Leaf_Mn,P_Leaf_Med,NtoP_Leaf_Mn,NtoP_Leaf_Med,Thick_Mn,Thick_Med,C_Leaf_Mn,C_Leaf_Med,CtoN_Leaf_Mn,CtoN_Leaf_Med,Ca_Leaf_Mn,Ca_Leaf_Med,N_Litter_Mn,N_Litter_Med,CtoN_Litter_Mn,C_Litter_Mn,P_Litter_Mn,Lignin_Litter_Mn,Cellulose_Litter_Mn
Acer,46.28,-89.01,coarse,secondary forest,Natural,senesced,0.010444444,0.007196015,-4.561685074,-4.934227878,0.475897868,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,35,-83.25,coarse,secondary forest,Natural,senesced,0.0136,0.01165915,-4.297685486,-4.451664,2.73112429,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,43.25,2.13,coarse,secondary forest,Natural,senesced,0.0499,0.046388073,-2.997734276,-3.0707129,0.178238169,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,42.24,-85.23,coarse,secondary forest,Natural,senesced,0.007966667,0.022058495,-4.832489109,-3.814057491,3.162775918,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,39.35,-78.54,coarse,secondary forest,Natural,senesced,0.0124,0.020343322,-4.390058806,-3.895002578,1.263993238,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,38.58,-79.39,coarse,secondary forest,Natural,senesced,0.011875,0.012696709,-4.433319929,-4.366412453,1.743518571,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,39.3,-79.4,coarse,secondary forest,Natural,senesced,0.012225,0.012246949,-4.404272244,-4.402478434,1.237328875,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,46,-87,coarse,unknown,unknown,unknown,0.0188,0.01232382,-3.973898409,-4.396221304,0.906529867,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,10,-83,coarse,unknown,unknown,unknown,0.1451,0.076133832,-1.930332119,-2.57526254,9.676187026,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,44.5135,-68.062,coarse,unknown,unknown,senesced,0.0059,0.006824481,-5.132802928,-4.987238985,1.82581744,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,65,-146,coarse,unknown,unknown,unknown,0.0117,0.0149185,-4.448166437,-4.205153225,12.7716569,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Acer,44.5134,-68.0623,coarse,unknown,unknown,senesced,0.00853,0.006824481,-4.764165917,-4.987238985,1.82552103,2.111186762,2.120663928,0.186428992,0.184740837,12.2938004,12.10157442,0.134027422,0.132217575,43.20133221,43.29557577,31.23377584,30.99299573,1.341063492,1.307,1.107486111,1.027833333,53.91625,43.93235531,0.227584281,14.94519092,20.51510795
Alnus,44.0307,1.2643,coarse,agricultural,Human,senesced,0.0021,0.041226226,-6.165817934,-3.188680672,1.108164181,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.3109,-8.1713,fine,agricultural,Human,senesced,0.016,0.023315735,-4.135166557,-3.758626824,1.043254864,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.0915,1.3129,fine,agricultural,Human,senesced,0.0274,0.036106066,-3.597212266,-3.321294395,1.103965692,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.1504,1.5201,fine,agricultural,Human,senesced,0.0263,0.046070042,-3.63818634,-3.077592388,0.990840281,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.1534,1.2148,fine,agricultural,Human,senesced,0.0276,0.049574108,-3.589939506,-3.004286598,1.219511993,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.1534,1.2148,coarse,agricultural,Human,senesced,0.0046,0.049574108,-5.381698975,-3.004286598,1.219511993,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.41,-8.16,coarse,agricultural,Human,senesced,0.0382,0.017783569,-3.264919763,-4.029480338,0.960855831,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.3134,-8.1716,fine,agricultural,Human,senesced,0.019,0.023462297,-3.9633163,-3.752360529,1.045636275,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,43.5441,1.4545,fine,agricultural,Human,senesced,0.0127,0.026962427,-4.366153286,-3.613310975,0.744198502,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.0307,1.2643,fine,agricultural,Human,senesced,0.0095,0.041226226,-4.65646348,-3.188680672,1.108164181,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.1504,1.5201,coarse,agricultural,Human,senesced,0.0124,0.046070042,-4.390058806,-3.077592388,0.990840281,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.1617,1.2802,coarse,agricultural,Human,senesced,0.0025,0.045178577,-5.991464547,-3.097132265,1.173224716,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,60.2,21.26,coarse,agricultural,Human,senesced,0.013833333,0.010993538,-4.28067414,-4.510447633,2.549631842,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,56.02,14.11,coarse,agricultural,Human,senesced,0.05558,0.012840581,-2.889931855,-4.355144733,0.169949651,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.0915,1.3129,coarse,agricultural,Human,senesced,0.0028,0.036106066,-5.878135862,-3.321294395,1.103965692,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.5441,1.4545,coarse,agricultural,Human,senesced,0.0043,0.037944747,-5.449140256,-3.271624204,1.343493882,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,48.15,-2.55,coarse,agricultural,Human,senesced,0.0454,0.043294655,-3.092243174,-3.139726093,3.378143457,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,43.54,1.45,fine,mixed (ag/urb),Human,senesced,0.0167,0.02727563,-4.09234656,-3.601761649,0.747957572,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.3506,-8.2106,fine,mixed (ag/urb),Human,senesced,0.0144,0.024077286,-4.240527072,-3.726486373,1.001822693,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.3143,-8.1716,fine,mixed (ag/urb),Human,senesced,0.0114,0.023668126,-4.474141924,-3.743626031,1.046516333,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,43.5441,1.4545,fine,mixed (ag/urb),Human,senesced,0.0083,0.026962427,-4.791499764,-3.613310975,0.744198502,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.3137,-8.2609,fine,mixed (ag/urb),Human,senesced,0.0115,0.024016478,-4.465408244,-3.729015101,1.025114968,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.27,-8.26,fine,mixed (ag/urb),Human,senesced,0.0151,0.023617957,-4.193060535,-3.745747966,0.987718559,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.0307,1.2643,fine,mixed (ag/urb),Human,senesced,0.0014,0.041226226,-6.571283042,-3.188680672,1.108164181,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.15,1.52,fine,mixed (ag/urb),Human,senesced,0.0199,0.046070042,-3.917035547,-3.077592388,0.990612296,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.16,1.28,fine,mixed (ag/urb),Human,senesced,0.0177,0.045178577,-4.034190639,-3.097132265,1.172303505,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.16,1.48,fine,mixed (ag/urb),Human,senesced,0.0171,0.046139135,-4.068676815,-3.076093774,1.025224068,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.03,1.54,fine,mixed (ag/urb),Human,senesced,0.0192,0.048416146,-3.952845,-3.027921926,0.890976027,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.03,1.26,fine,mixed (ag/urb),Human,senesced,0.0188,0.041013488,-3.973898409,-3.193854291,1.111365758,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.12,1.54,coarse,mixed (ag/urb),Human,senesced,0.1582,0.04827667,-1.843895224,-3.030806858,0.954988627,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.0307,1.2643,coarse,mixed (ag/urb),Human,senesced,0.012,0.041226226,-4.422848629,-3.188680672,1.108164181,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.15,1.52,coarse,mixed (ag/urb),Human,senesced,0.1758,0.046070042,-1.738408294,-3.077592388,0.990612296,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.03,1.54,coarse,mixed (ag/urb),Human,senesced,0.1115,0.048416146,-2.193730688,-3.027921926,0.890976027,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.13,1.52,coarse,mixed (ag/urb),Human,senesced,0.1797,0.046575913,-1.716466485,-3.06667176,0.975937412,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.15,1.21,fine,mixed (ag/urb),Human,senesced,0.0191,0.049712495,-3.958066944,-3.001498969,1.22130666,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,43.5441,1.4545,coarse,mixed (ag/urb),Human,senesced,0.0602,0.026962427,-2.810082927,-3.613310975,0.744198502,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,43.54,1.45,coarse,mixed (ag/urb),Human,senesced,0.0872,0.02727563,-2.439550948,-3.601761649,0.747957572,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.16,1.48,coarse,mixed (ag/urb),Human,senesced,0.1681,0.046139135,-1.783196239,-3.076093774,1.025224068,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.03,1.26,coarse,mixed (ag/urb),Human,senesced,0.0216,0.041013488,-3.835061964,-3.193854291,1.111365758,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.27,-8.26,coarse,mixed (ag/urb),Human,senesced,0.019466667,0.023617957,-3.939051678,-3.745747966,0.987718559,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.15,1.21,coarse,mixed (ag/urb),Human,senesced,0.0397,0.049712495,-3.226404091,-3.001498969,1.22130666,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.12,1.54,fine,mixed (ag/urb),Human,senesced,0.0158,0.04827667,-4.147745339,-3.030806858,0.954988627,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,47,5,coarse,mixed (ag/urb),Human,senesced,0.00261,0.055717429,-5.948405058,-2.887462273,2.537556005,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.13,1.52,fine,mixed (ag/urb),Human,senesced,0.018,0.046575913,-4.017383521,-3.06667176,0.975937412,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,44.16,1.28,coarse,mixed (ag/urb),Human,senesced,0.1626,0.045178577,-1.816462082,-3.097132265,1.172303505,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,51.36,11.27,coarse,mixed land use,Human,senesced,0.12,0.076374851,-2.120263536,-2.572101812,0.863890572,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,48.15,-2.55,coarse,mixed land use,Human,senesced,0.025977778,0.043294655,-3.650513807,-3.139726093,3.378143457,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,53.2815,-7.5614,fine,pasture,Human,senesced,0.02085,0.020996,-3.870401331,-3.863423336,1.266796962,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,-38.0028,175.2654,coarse,pasture,Human,senesced,0.0216,0.024704145,-3.835061964,-3.700784236,3.64485288,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,0.06,-78.39,fine,pasture,Human,senesced,0.0049,0.083822785,-5.318520074,-2.479050411,0.585007204,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,53.2815,-7.5614,coarse,pasture,Human,senesced,0.03245,0.020996,-3.428054836,-3.863423336,1.266796962,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,0.06,-78.39,coarse,pasture,Human,senesced,0.014,0.083822785,-4.268697949,-2.479050411,0.585007204,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,43.19,-3.19,coarse,pasture,Human,senesced,0.0247,0.015505596,-3.700952035,-4.166554288,0.079329323,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,40.3,-8.18,coarse,plantation,Human,senesced,0.0233,0.010714372,-3.759301918,-4.536169261,0.210781287,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
Alnus,41.27,-8.26,coarse,urban,Human,senesced,0.026333333,0.023617957,-3.636919715,-3.745747966,0.987718559,2.738034762,2.757721073,0.184034961,0.181013556,14.71345539,14.69238999,0.159339727,0.160189109,48.90260734,49.35445783,24.13156166,17.6572855,1.080566667,1.0887,2.164620833,2.16193125,29.35,48.72347988,0.151454802,12.58922482,10.06701754
